Position,Bar,Beat,Tick,Type,Channel,Note,Note_Name,Velocity,Duration_Ticks,Off_Position,Controller,Value
1.1.0,1,1,0,Meta_track_name,,,,,,,,Cycle of a Psycho Midi
1.1.0,1,1,0,Meta_set_tempo,,,,,,,,579710
1.1.0,1,1,0,Meta_time_signature,,,,,,,,
1.1.0,1,1,0,Meta_end_of_track,,,,,,,,
