Position,Bar,Beat,Tick,Type,Channel,Note,Note_Name,Velocity,Duration_Ticks,Off_Position,Controller,Value
1.1.0,1,1,0,Meta_track_name,,,,,,,,Hit the Road
1.1.0,1,1,0,Meta_set_tempo,,,,,,,,333333
1.1.0,1,1,0,Meta_time_signature,,,,,,,,
1.1.0,1,1,0,Meta_end_of_track,,,,,,,,
